student_id,cgpa,hackathons,papers_presented,core_courses,teacher_assistance,sem_consistency
2020,7.310317489404713,0,10,3,3,0.49724548018956327
2021,9.707155473708404,1,5,3,4,0.04043883121266134
2022,6.4813454676947355,4,5,7,1,0.8927933564206599
2023,9.494579696264735,5,10,5,4,0.9983031557339583
2024,2.41806303428819,4,8,6,5,0.18148712485869867
2025,5.350346552593291,4,1,7,0,0.12038296477461974
2026,4.081262327696409,1,3,4,2,0.14357746344859523
2027,7.846567719845838,4,4,7,1,0.6610270582343671
2028,9.850376723977973,2,0,3,2,0.6614408384507747
2029,4.0522404995539825,1,7,6,0,0.8479241622784109
2030,7.233396811792596,2,7,4,1,0.7518263884262533
2031,3.584781062077921,1,5,6,2,0.44968967336933974
2032,6.522642036572879,4,4,6,2,0.6128553615653188
2033,5.71145989350669,2,7,4,1,0.6882846703680079
2034,9.776042637052296,2,2,7,2,0.5127364702852252
2035,6.8682181815717325,2,2,7,2,0.47565098445163667
2036,4.79605097669455,1,1,7,1,0.6450974456426533
2037,2.912766279103467,3,4,5,2,0.5574745489756537
2038,3.2099746298794765,4,2,7,2,0.6439423053359103
2039,3.8025354396098807,2,2,4,3,0.6128547739633639
2040,4.007733290722384,5,5,5,5,0.7191965605136547
2041,8.804928462729102,3,7,7,3,0.6428035087828761
2042,6.489782306260199,5,1,5,0,0.5197424864372673
2043,6.1871272909949315,4,3,4,3,0.6817968112843865
2044,2.9181509749537398,4,10,7,3,0.44948196518542805
2045,8.88111754679548,2,6,3,0,0.24167122597260104
2046,7.78251442566787,2,0,4,2,0.0014182201339154599
2047,2.5413468952000127,1,0,6,2,0.5599641471458432
2048,7.662680777838149,3,9,6,3,0.590655226608641
2049,6.3483057387411685,3,6,4,0,0.9720489647757143
2050,2.653802765974226,2,6,6,2,0.36147833409427554
2051,5.666405132229252,4,0,4,4,0.39413324282831175
2052,5.877570297040376,2,0,3,1,0.20179958134219023
2053,3.326196321306206,4,3,4,1,0.07053429523732191
2054,9.565585176002259,4,4,7,5,0.7728044928617406
2055,8.799802971845295,2,4,7,1,0.24968106433932502
2056,7.3521786986328665,0,3,5,3,0.6089048610300379
2057,5.698364488004858,3,7,6,1,0.6877730355454815
2058,5.294124332676068,5,6,6,1,0.4712366872916477
2059,7.207787737207633,4,8,4,4,0.8763521130271916
2060,6.363454955255244,4,6,6,2,0.44379484097972877
2061,2.498184847055085,0,9,7,4,0.2849086230417651
2062,6.1000211901626535,5,0,3,3,0.8960155229616223
2063,8.451228937862716,1,6,4,1,0.8615642842499565
2064,5.6739190207756645,0,0,6,2,0.164039947076413
2065,2.4156526204341473,5,6,7,5,0.02596101835392095
2066,8.290225595072265,0,9,5,5,0.08998555634962069
2067,3.610910257087795,4,7,6,1,0.28654739855381706
2068,4.06896667910431,3,10,3,1,0.9722598017417107
2069,3.317650827458367,0,8,3,5,0.558516153160825
2070,4.64172051897198,1,2,6,5,0.3732617320292688
2071,8.05401204550908,2,3,6,3,0.8887160946127464
2072,6.155086876031499,5,3,7,1,0.45313633147849963
2073,3.6390501932057004,0,8,6,5,0.3152386284010211
2074,9.022640625216326,0,6,5,0,0.9412195287456574
2075,9.036654839612233,1,2,7,5,0.849517666192678
2076,8.964627400368055,3,9,4,2,0.843668375419441
2077,3.9103696910523142,0,4,5,2,0.5122847430502131
2078,5.609914753447905,0,6,7,0,0.789438398815455
2079,9.879917249127,3,7,7,3,0.17935335926455187
2080,8.176099810479922,1,0,3,1,0.5732229575562436
2081,2.2173393698044785,5,1,7,1,0.9838459228475457
2082,2.5216367300839364,5,6,5,5,0.29095843051796166
2083,5.711451014498662,0,10,6,2,0.7943523292476752
2084,9.273761646892481,3,1,5,3,0.49047840720806724
2085,6.309614383621714,0,6,4,3,0.03980568322208733
2086,5.982500064274322,2,8,7,3,0.7630193978156674
2087,2.8437895996530447,5,10,7,5,0.1685691443921128
2088,7.254240837794352,4,1,7,1,0.6314735671327502
2089,8.576825284801803,2,6,7,3,0.0856641940469729
2090,5.043360060060499,0,3,3,5,0.9468673974959648
2091,8.20489480740262,1,10,3,5,0.2917238871803609
2092,9.715813231206493,5,1,6,0,0.2264646916773949
2093,3.6301316730215127,4,6,7,4,0.1291364040663343
2094,6.18663704955793,2,4,4,3,0.9460021933390478
2095,4.297103664676604,5,0,6,4,0.7119037424413052
2096,8.342835352270715,3,4,7,1,0.7416608887180887
2097,6.62074692704926,1,2,3,5,0.4994045613802446
2098,7.07665934040243,2,6,4,3,0.4747277852704834
2099,8.383313276927153,3,5,6,2,0.11002124299147664
2100,5.167763781299639,0,7,4,1,0.5598410955839918
2101,9.320720547256347,3,4,7,0,0.24691649510879043
2102,6.26423093796912,2,1,5,0,0.9771453328004058
2103,3.263638582682784,2,8,4,4,0.7965809400151473
2104,7.56719294535042,0,10,4,5,0.4129920601928876
2105,8.346090803506035,3,7,3,4,0.15134125869153303
2106,4.534093416540213,3,5,7,2,0.785331691138784
2107,8.857434055990023,0,9,4,2,0.12205376708131599
2108,9.249146038126131,3,6,7,0,0.1893337534970705
2109,4.215235899022471,5,8,3,3,0.21152051774422742
2110,9.868171781721777,0,6,7,0,0.5568906382730944
2111,3.1256922243900673,1,2,3,0,0.7870566539903663
2112,3.6161253472199197,2,5,3,2,0.3143148787246922
2113,3.473798713904209,1,10,6,4,0.08466981427528941
2114,9.151917680062963,5,10,7,2,0.4645384635244192
2115,7.234340418599695,5,6,5,5,0.7481102411599355
2116,3.216834265778183,4,1,6,2,0.2216638430873883
2117,5.522587346946792,4,2,3,2,0.21992454803937422
2118,6.922384200558416,4,3,5,0,0.9472270273467108
2119,2.6677126799150663,0,9,4,3,0.9541537271191779
2120,9.05933094725871,3,5,4,0,0.9904657320615764
2121,8.428828283532281,5,0,6,1,0.8076596015747801
2122,6.041654188613106,1,8,5,2,0.18818416916794556
2123,9.737012922073363,1,4,7,2,0.21198152079926136
2124,5.342087834200798,1,6,5,1,0.340225241522392
2125,9.872882552291983,1,8,6,2,0.31813253133349084
2126,7.3433599904290165,4,8,7,2,0.9565277490780091
2127,7.077370186031532,1,0,7,5,0.7890739828816936
2128,3.32763916236628,3,0,4,2,0.7240087921615539
2129,9.055422066437153,4,2,5,1,0.18596322405813182
2130,5.419917503364921,1,5,7,0,0.9095255593623296
2131,3.297867246259835,0,1,6,2,0.8278703795061738
2132,2.1008601598060723,2,9,4,3,0.1636418413279237
2133,6.478045469107061,2,10,7,1,0.8711703319609725
2134,6.219196976981411,2,0,5,4,0.2722475363704713
2135,7.7548289789532685,4,0,4,5,0.08086974583210604
2136,9.122064424142417,1,4,5,1,0.65682230651421
2137,2.635252677144236,5,3,5,0,0.6538046593843306
2138,7.851971922722899,5,0,5,1,0.09493200956561809
2139,3.4992955527806577,5,3,4,4,0.3188518089365824
2140,8.865416425257312,4,2,7,5,0.9928144622555386
2141,8.55250811089325,3,1,3,3,0.6784266670087369
2142,6.326350039884355,0,8,7,4,0.7300751666033292
2143,7.681942388986492,0,10,4,1,0.21291728560430567
2144,4.514800905469987,2,0,3,4,0.07878207100391432
2145,5.769343191462517,2,6,3,1,0.27690168974093765
2146,8.573095181683772,5,3,3,3,0.24889838519319196
2147,5.674121577385711,5,4,6,3,0.2345441007480531
2148,4.862386122603534,2,9,4,0,0.19275432188703956
2149,5.953699578002399,1,4,6,3,0.5747556906554043
2150,8.625994019497746,3,0,3,2,0.32810347584182176
2151,4.681664378966982,3,5,6,4,0.8203450150475304
2152,3.3900927450859504,3,8,6,4,0.183947417847384
2153,7.696112162646246,3,1,4,1,0.4646270708685445
2154,8.607825701664655,2,6,5,3,0.013657836426079983
2155,2.8050998281882666,0,5,6,0,0.48168232245519205
2156,3.918992902047558,2,4,6,0,0.05583822087647439
2157,3.135775918087951,3,3,3,0,0.9777235118726436
2158,4.783531292657333,2,3,3,5,0.7905921286504128
2159,5.602807831243301,3,5,3,2,0.4901114766364554
2160,7.990610695706452,4,3,7,3,0.08658735817935026
2161,7.209180679053393,5,4,6,0,0.5924454407904143
2162,6.967428539827449,0,5,3,2,0.7587637507018775
2163,4.818999572877235,4,4,4,4,0.1907172530047453
2164,8.731580424678079,1,6,7,1,0.5682083407874908
2165,5.7702973391853165,2,8,5,3,0.814210898382868
2166,9.832839504121235,1,9,6,3,0.7682477776463164
2167,7.073137106365895,2,6,6,5,0.8029920178671529
2168,3.010117932516022,5,6,4,4,0.8793234248697198
2169,7.409420496603472,4,3,5,3,0.9376821021594702
2170,4.600832123453592,5,0,5,5,0.40552115520353593
2171,7.490617573488779,3,7,7,5,0.5687691025228773
2172,2.557129185299246,5,3,6,5,0.7906595260456108
2173,3.399051497407675,5,0,3,3,0.6971398139457832
2174,8.84589807124629,3,4,4,3,0.9955202282643788
2175,3.817436456188119,2,7,4,3,0.01367765110464414
2176,8.696329001943521,3,3,4,2,0.3551332153157907
2177,4.2342087076352835,4,7,4,5,0.28102792627020245
2178,7.143055280469661,5,7,3,2,0.2623158501655346
2179,7.553204588078648,3,2,3,1,0.22252978249888578
2180,6.1012380251604235,5,8,7,3,0.7091238408152291
2181,4.44248541357385,4,2,6,4,0.08475947327532185
2182,3.701155010968769,1,0,3,0,0.7416088339433383
2183,2.2655148364994098,4,1,7,1,0.6934258420162734
2184,4.4315712099257905,0,5,5,0,0.2508041325008964
2185,7.225302324250264,0,9,6,0,0.25283378316516125
2186,9.506438547587862,0,1,3,3,0.6288605853445022
2187,8.969635858104416,5,5,5,4,0.7621711054836778
2188,8.12851821228242,2,0,7,0,0.8764856130873655
2189,8.30757874602639,2,10,3,5,0.8521395638544758
2190,7.319879227807962,2,0,3,0,0.9648829941638531
2191,4.082294860528024,5,4,5,1,0.5813848953365112
2192,9.257560245646639,4,9,3,4,0.9086555613403596
2193,7.365858495246672,2,10,4,4,0.8085132732604108
2194,6.48352504784352,1,8,3,0,0.8946676243140136
2195,2.8879157537078486,0,7,6,4,0.011626601285366633
2196,5.576444350451403,4,2,5,1,0.965902991865811
2197,5.68286616961541,0,2,6,1,0.4735301628464783
2198,8.91650887618136,2,0,7,1,0.7981829895748429
2199,6.373185761502308,4,2,6,5,0.12720411933778086
2200,5.043204391763277,3,10,4,3,0.3959410958139741
2201,9.814402628085276,1,0,4,0,0.2714606630209909
2202,2.8857647466105254,2,7,6,4,0.291658770500937
2203,5.380387426495557,2,0,7,1,0.12325561995088175
2204,2.3361974013712423,1,4,3,0,0.805763832543007
2205,7.919232966135443,1,8,4,0,0.00924231458107816
2206,9.344612417593204,3,6,6,3,0.3125054569852025
2207,4.2402986364039155,2,3,6,5,0.17441054321641503
2208,8.866733414392968,5,10,6,4,0.5890389406083405
2209,4.337745843695182,2,8,3,5,0.25425240261454385
2210,9.286161293151322,0,8,5,4,0.25899845452809966
2211,8.031695228774272,4,1,7,1,0.4883381439953187
2212,8.439254214731509,4,9,5,1,0.6526890393409257
2213,2.144052444803636,0,9,7,0,0.12130470456516362
2214,9.702482856592209,4,10,7,4,0.17551145246549615
2215,7.813367936562586,1,5,6,4,0.2471747445945176
2216,4.4380087630890666,4,3,4,5,0.9737482141179605
2217,8.635157318870775,4,7,6,1,0.39715249994292035
2218,4.25216958731944,0,10,3,2,0.5989900906310265
2219,8.982030716529025,3,6,7,0,0.24154281271597788
2220,2.900643123295496,4,6,4,4,0.4904595251574879
2221,7.629487819686366,5,10,7,3,0.07411917438595805
2222,6.325587813159283,4,9,7,3,0.03474214592232694
2223,2.7722757615635265,3,8,6,2,0.4687335268214602
2224,3.935150626070712,0,4,4,1,0.39865928751841206
2225,2.0992322902185183,3,5,4,1,0.13688031969182768
2226,5.750143723716047,0,0,7,1,0.6876014289207337
2227,4.410122086080003,1,5,4,5,0.9929034908992644
2228,6.7868598743820705,0,1,4,3,0.39564682119671246
2229,4.3779024616689375,1,5,6,1,0.6245586359173945
2230,4.3993528920558775,1,8,5,3,0.9629759423644857
2231,7.945545589852827,0,7,3,2,0.8315349724468752
2232,2.3851426878268276,5,8,5,0,0.46355222330268575
2233,9.223159961535899,2,9,4,5,0.7374894844599194
2234,8.818110995129452,0,7,7,4,0.12813504025052402
2235,7.342437465811252,4,2,3,2,0.5121038554637992
2236,6.745772560859074,5,7,3,3,0.27906027717993653
2237,9.138419985117217,5,5,7,2,0.1611636878961611
2238,3.4826414362297156,4,5,3,4,0.42628090625453485
2239,2.631753297526629,2,5,7,5,0.13101455443361443
2240,3.916081359276305,5,2,3,0,0.6989851081744856
2241,8.356626229601522,1,9,5,4,0.4562400440533355
2242,2.2773621338118666,2,0,3,5,0.5311446325646638
2243,6.662454680667917,4,3,6,3,0.146375938668157
2244,9.96350012953048,2,9,7,4,0.13977166109349448
2245,8.845568750700316,0,5,3,2,0.5834154352601241
2246,6.171565512348716,2,10,7,1,0.9850097478294463
2247,2.5091272742931388,1,9,6,2,0.09625058323772562
2248,8.650988115085678,0,1,3,3,0.28573142856578126
2249,6.791828065417684,3,6,3,0,0.8694591165378875
2250,2.9194639764765347,4,6,6,4,0.07227201225523694
2251,2.7508582785868496,4,10,6,0,0.8758857213669513
2252,9.27701455549274,2,3,6,3,0.5242859833747512
2253,7.3536021035046275,5,3,7,4,0.40826677392642585
2254,8.634294394534045,0,0,6,5,0.30968056435145586
2255,9.03183120225814,3,1,7,5,0.2971171581278419
2256,6.574178816386578,0,8,5,2,0.3058025824494788
2257,6.13957081404033,4,9,3,2,0.8848030809601958
2258,5.4434192825679215,0,7,3,3,0.7237952301747855
2259,4.535572702328954,3,7,4,5,0.6697230078311506
2260,5.476767686869694,5,8,5,4,0.7987491489520008
2261,8.191037245841251,2,6,6,5,0.257114663004145
2262,6.815387448121053,1,8,6,2,0.6180428120817557
2263,9.140186319638769,0,9,5,3,0.46006623895795096
2264,5.547040115033502,1,1,6,5,0.7824416352001934
2265,6.856716629750032,4,5,4,3,0.3092561104732855
2266,7.05046042473591,2,2,7,5,0.6431786168698957
2267,6.733577298450604,2,10,3,0,0.8822124118173135
2268,7.621070184684131,0,5,5,5,0.4021504761949287
2269,3.8994677469984502,5,2,3,2,0.06662208736746145
2270,6.098910220366325,2,7,7,4,0.5160508223417928
2271,2.8337984224667814,0,10,5,2,0.34597248780702594
2272,5.0760906211585,0,3,7,2,0.672225380547175
2273,5.901336548970115,1,9,6,2,0.9510329247486061
2274,7.21779407636378,2,5,6,3,0.485608317996847
2275,9.604248420689629,0,8,6,1,0.46619023015553385
2276,6.805208532386847,1,1,7,1,0.6545848001914603
2277,7.948751329412478,3,1,7,0,0.10349750359356769
2278,6.050128475961622,1,6,7,2,0.25350618892501464
2279,7.0728322510106505,1,1,3,1,0.9189793255003985
2280,2.5674577290701874,0,1,7,0,0.6699426133637663
2281,4.035132646734776,4,3,6,3,0.013444043983416254
2282,4.89482474564111,4,8,4,2,0.20462547255901986
2283,5.779946840052109,5,7,7,4,0.682837266028899
2284,2.36518996401907,4,1,4,3,0.7643992025625742
2285,3.1201927804265415,1,7,6,0,0.8398595726740419
2286,4.214514462330446,5,3,7,3,0.2921768033820449
2287,9.772261527208405,0,1,3,4,0.9310285962775626
2288,4.650776056824406,2,10,3,3,0.5529468935778924
2289,5.85632846489666,1,9,4,0,0.6965390223878929
2290,3.5687817019071435,1,6,3,4,0.596738862779908
2291,6.886240568606146,5,5,3,4,0.12274005467462046
2292,4.245465724127794,0,9,3,3,0.9631146593848798
2293,3.655940627507414,3,4,6,4,0.12287557989415265
2294,6.1325810275678325,1,10,3,3,0.2548819564111836
2295,2.0440463932833666,3,0,5,2,0.8136278802229802
2296,2.0613122611938026,3,1,7,4,0.6185969615011014
2297,3.752550472814862,4,7,3,3,0.838149165376357
2298,2.293770900006569,0,0,3,2,0.5157361883740449
2299,2.864206033045531,3,2,3,4,0.37699323536663487
2300,4.710885194710013,0,1,5,2,0.9218454995477849
2301,8.420685436638504,4,4,3,5,0.03625231751479485
2302,6.576389146954407,0,3,3,4,0.8561302203530459
2303,6.101341807651331,1,6,7,5,0.23081778518778162
2304,4.347910585664973,3,4,5,0,0.8487363277539678
2305,9.454029755462532,0,7,5,0,0.1391966134168856
2306,5.176120329897533,2,3,3,3,0.5802189636905405
2307,2.696742134366172,0,5,5,1,0.888107919011472
2308,6.93653212894241,3,3,4,5,0.4735396468988905
2309,2.9107071478128113,4,1,5,5,0.7465666738033929
2310,4.761785142413537,4,0,5,0,0.8046716178555584
2311,6.059295509742471,3,0,5,5,0.7364942087167792
2312,8.993780197481406,1,7,6,1,0.9253297368745983
2313,5.948372642720949,1,3,6,2,0.44683423051992865
2314,7.618070128253314,4,4,6,2,0.17312543916515577
2315,9.942534711992563,4,10,5,1,0.047811063702479784
2316,3.051912959183853,3,7,4,5,0.2464598696375051
2317,4.197852204156156,1,6,5,5,0.1431975038802421
2318,5.156608604781171,4,7,3,5,0.5579487414344805
2319,5.374625428310651,1,7,4,3,0.184945337211732
2320,5.288168602124366,4,5,6,4,0.03893370728937118
2321,9.26088802045244,0,9,7,1,0.03598982886866786
2322,7.7122611557348515,2,1,4,1,0.8315694983648616
2323,6.86324171272563,5,5,6,1,0.5914499314430248
2324,4.474981742902257,0,0,4,1,0.35808530189337817
2325,8.590323073770357,5,0,4,1,0.8942280427402469
2326,9.640484091879912,4,10,5,5,0.0701966114077136
2327,8.569586260401813,2,2,3,3,0.9803220727278259
2328,2.0125208415317832,2,2,7,0,0.616291790254461
2329,7.091210961467256,4,10,6,5,0.18346425396884847
2330,2.409083051536806,4,4,4,5,0.6790690989769685
2331,4.060857762669775,1,0,7,4,0.7633812597835626
2332,2.4761976027821735,4,9,4,0,0.4293427833707745
2333,6.830363623595102,3,5,3,1,0.8616326062455474
2334,7.492719307940854,4,6,7,0,0.1507324072964703
2335,2.915901104527241,3,9,6,3,0.27883758357760835
2336,5.070711064359836,4,10,4,2,0.09349236158398977
2337,5.649892071644336,1,2,3,5,0.21087784060735215
2338,4.952424174087333,3,3,7,0,0.23872881191114503
2339,2.9682000038815444,0,9,4,4,0.9176331909217101
2340,5.351582321499803,3,10,4,3,0.0781096887511562
2341,8.009424382467344,1,9,6,2,0.42741512018770944
2342,2.5680613162660437,5,9,3,3,0.532398687226913
2343,2.6414401126552276,3,9,5,1,0.8986930538021608
2344,4.838170334687874,4,9,4,2,0.9976962186612135
2345,9.5338056929514,4,2,7,4,0.7533881149198358
2346,7.348581173783312,5,0,6,2,0.9707909905690295
2347,7.429359653380518,1,7,6,4,0.7871011325358738
2348,4.89535992670292,2,9,4,1,0.9632026409714166
2349,6.749286329668307,4,9,4,4,0.7072707259444552
2350,2.081049472221947,0,1,4,3,0.07976342545107107
2351,7.088768371276338,1,0,5,0,0.4019201869926765
2352,9.306295580609895,3,7,4,3,0.6465972838024704
2353,6.9005877467585535,3,6,3,5,0.350718509454251
2354,8.98958874773076,0,6,7,3,0.2733839181137786
2355,7.7917844437287505,4,3,4,2,0.577399267133091
2356,2.964467331229522,1,10,5,1,0.9335018767024349
2357,9.219626458286733,0,8,7,5,0.03498187351615356
2358,2.531550754846199,4,5,6,5,0.7692312035414377
2359,6.27173978038211,1,1,4,5,0.7227272780446271
2360,3.1370969903476613,3,0,7,0,0.9639534253882871
2361,2.0936528858472325,1,0,6,4,0.9307112223325436
2362,5.376274081021112,5,8,5,2,0.7622325620441929
2363,4.36032566123325,2,3,3,1,0.5204087646825987
2364,5.888003950380824,1,4,4,0,0.20426755323351986
2365,6.617599093876406,2,2,3,3,0.5452357183255744
2366,2.349912578471579,1,3,5,1,0.7653519939196538
2367,2.984026360989965,2,7,7,5,0.8956692126378931
2368,6.469139171603403,5,3,7,1,0.7897120092105491
2369,4.745338825381266,3,8,5,1,0.19526693519105398
2370,7.833387900395584,4,8,5,3,0.5996863142280594
2371,7.218333188735517,2,5,4,4,0.332173459531357
2372,8.764834903919255,5,1,6,2,0.009205667390642991
2373,7.539942613353802,2,9,3,5,0.20022093578866607
2374,5.439448619121185,3,10,3,4,0.11322064993344927
2375,7.383732979155459,2,6,7,0,0.8427191235394685
2376,4.203049394043348,5,8,7,5,0.258506252147812
2377,4.450507990225701,5,5,4,2,0.2846979688875555
2378,8.311881279366347,0,2,5,0,0.9599365717988843
2379,5.571356131212657,3,6,3,3,0.37908672304885216
2380,8.38704272414682,0,4,4,4,0.009585640144394558
2381,8.579378989346228,3,0,7,5,0.28384614834613653
2382,8.86049870129027,2,2,7,1,0.11929958060181245
2383,9.333081886729659,5,4,3,2,0.10280856173585395
2384,5.44788176410637,0,6,7,5,0.07748729013574951
2385,4.550934546569111,2,2,7,1,0.5932594701753773
2386,6.657589972752911,5,5,6,5,0.18934772362985863
2387,4.969379387501021,3,4,5,0,0.36124279404101045
2388,6.808593334401864,5,0,7,1,0.8620177161300168
2389,7.644686901150597,2,9,6,1,0.42433813979627566
2390,7.507240147937095,0,5,4,5,0.9156913500516376
2391,4.996423096160971,0,7,7,3,0.49793805339560626
2392,3.3348816135900226,5,0,4,3,0.39883661483975574
2393,5.44423470769766,2,1,7,4,0.7503889270907016
2394,3.14075315265527,1,3,3,0,0.0731750987680021
2395,9.120776281470466,3,1,6,3,0.08947838298241739
2396,4.767019685902859,3,10,6,5,0.6519737139229607
2397,3.2356779777865903,2,8,3,3,0.48694071323924826
2398,2.203582079246007,1,9,5,4,0.7904152503192102
2399,7.166579090291874,0,7,6,2,0.9162708373435314
2400,7.095218539637946,4,7,4,4,0.38836687767154754
2401,4.724833332650333,4,3,6,1,0.5964100265846463
2402,2.573695110781208,2,4,5,1,0.5006966277953099
2403,5.277031159161856,1,3,4,3,0.9816106556424329
2404,4.489739960507149,1,8,4,3,0.8310844073565952
2405,7.416965117880075,3,1,3,4,0.9117377082773536
2406,6.846233995621523,0,10,7,4,0.2543400875776042
2407,4.91674982558032,5,7,3,5,0.7725264231625943
2408,3.743140434039921,1,1,7,0,0.2654732249976489
2409,9.904287729244736,5,0,3,5,0.2087425334283899
2410,5.632012969568919,4,9,7,1,0.9442661596555508
2411,7.506193886241896,5,2,6,5,0.019304416717866646
2412,3.124423740626886,0,8,4,4,0.9653887036634297
2413,5.884717597275182,0,2,7,5,0.1492618969888062
2414,2.220293758955724,5,8,6,2,0.8194380817932682
2415,6.0436409432836,2,6,5,0,0.2759225530681031
2416,9.712139256941619,1,9,3,4,0.3507023274307274
2417,5.073653703886402,2,0,5,3,0.21675771132198496
2418,2.3119681005992927,5,9,6,5,0.5855140424810796
2419,2.2476463273547482,1,4,5,4,0.3480955475078741
2420,5.103894079574956,3,8,5,3,0.6573930394946632
2421,3.2801994917055524,2,2,6,3,0.015647317942065975
2422,2.1868167706254873,2,8,4,1,0.06437488351503962
2423,8.049708911601414,5,4,7,1,0.09966115273124865
2424,5.6681840710551255,4,8,3,4,0.41899368531023107
2425,4.313958175781236,5,9,7,4,0.8147961726599761
2426,9.200665464131845,2,5,3,2,0.8881779103783827
2427,2.929111681604205,1,8,7,0,0.24481074006090076
2428,9.647350631642553,4,6,5,0,0.574369724239014
2429,4.511733739018823,5,6,4,4,0.7683649926926005
2430,9.10722937846945,5,7,5,1,0.2888294299196087
2431,6.823543011835692,2,6,4,5,0.4090077367362732
2432,8.6136588779319,2,8,6,2,0.5239742026857139
2433,9.872105305683714,3,10,3,0,0.1348748464080477
2434,4.307243502549966,5,8,3,4,0.025982293725780314
2435,9.689083883260743,2,5,6,1,0.15280580931828325
2436,5.115855159219363,0,6,7,1,0.6268536212535334
2437,5.0840952378953785,4,1,6,1,0.07361826153368167
2438,4.7230968340360455,0,8,6,5,0.1896963648501283
2439,6.331260858780682,4,0,4,3,0.3378538856953037
2440,3.2331603454278968,5,0,6,5,0.07787006430636634
2441,6.429691882864089,3,2,3,1,0.19169927116163443
2442,6.333638499280032,2,5,5,4,0.9112697889835111
2443,8.09521450083896,2,4,4,2,0.01929913222698476
2444,8.669199695500684,2,1,4,5,0.6534319241743621
2445,5.523530802499392,5,8,7,4,0.3844089309151849
2446,4.41866599481195,4,9,5,1,0.6726487394323711
2447,4.074679178536756,2,3,4,2,0.5886917203634046
2448,3.5569906936389755,0,3,6,0,0.22349875435464428
2449,2.461180657592199,2,4,4,0,0.8472094875733885
2450,4.739583830677707,5,7,4,4,0.4919403826093567
2451,4.161981537046266,3,9,4,2,0.8225360189134717
2452,9.731339086931259,0,3,7,4,0.4060125361882192
2453,6.461670610000351,2,4,4,2,0.984685553915239
2454,4.77821631224406,2,3,4,2,0.7704893585012963
2455,6.643740807949568,1,5,7,4,0.9659502051125735
2456,3.113573610765564,4,2,5,2,0.5143264789098588
2457,5.552349993617623,0,7,3,5,0.4736911322907005
2458,7.009874571368511,1,5,7,1,0.7554538093252579
2459,5.911182654339611,3,9,7,2,0.8802912630134302
2460,5.214230405234594,4,4,4,5,0.964145795865558
2461,9.950787111197585,0,1,4,2,0.3245519060324997
2462,9.042518097191415,2,9,3,5,0.7987045738426389
2463,6.987247665275521,0,9,4,4,0.2106455976355367
2464,6.555018889458262,2,6,6,0,0.5455743467454452
2465,6.965283838596672,4,1,4,3,0.17984814840919916
2466,3.610496862579466,2,0,4,2,0.34739736175033886
2467,5.161101946114549,3,6,6,3,0.9313583672064593
2468,2.3156762631271945,5,4,3,2,0.14609069977308609
2469,5.804368299894613,2,0,6,4,0.6324008951351965
2470,6.344196671661305,3,3,7,4,0.5929542729274033
2471,3.8219978888256767,5,3,6,5,0.12073835270898647
2472,9.712230777324109,4,9,5,2,0.32597904376881215
2473,9.275636887497935,4,6,7,4,0.5629815045152657
2474,7.777145883647247,0,8,4,4,0.18717860898849026
2475,6.267093030122901,3,1,7,2,0.8006236564128154
2476,8.95975327718148,3,0,3,5,0.9721565095347499
2477,3.0452187505877033,1,1,3,5,0.21475939996247206
2478,8.32407835419908,1,6,6,5,0.18691196479057592
2479,2.9985665117347864,5,9,7,5,0.45493507179744463
2480,8.353685300395243,5,5,4,0,0.7477652771400322
2481,4.206140546010856,1,3,3,2,0.2816006102352514
2482,9.016724648145512,5,0,4,0,0.019879908697280402
2483,9.552336750603182,2,0,5,4,0.541220628032894
2484,3.190367755240925,1,4,3,0,0.9566005677673076
2485,5.701404840523148,3,0,6,5,0.39127685540694557
2486,9.84789902530148,2,6,5,4,0.4201345541831004
2487,5.867259487785173,5,10,7,0,0.9689017171140379
2488,8.90838018011636,4,0,4,0,0.6946076116267283
2489,6.709852177050559,0,0,3,2,0.7191719228421252
2490,5.002639263356815,1,1,5,0,0.5627020053710676
2491,4.286268444206962,4,10,5,4,0.9746092108632416
2492,3.625784728688698,5,9,3,5,0.6888664844255561
2493,8.094385531021578,3,2,7,2,0.8950327516051695
2494,5.092324054584223,0,10,7,0,0.6993788657332212
2495,6.090203697606009,4,0,6,2,0.735115824840396
2496,5.938603840009455,0,8,7,3,0.2904109221422465
2497,6.61823223386505,1,9,6,2,0.303478698013819
2498,8.924617164996418,5,7,5,5,0.7829846495760292
2499,9.845914748667436,3,4,3,3,0.2967062891698996
2500,5.2606736685905355,5,10,7,3,0.5627700708015316
2501,8.620151376850425,0,1,6,2,0.24935231090670196
2502,8.116222357237742,4,4,5,4,0.8169833808090694
2503,6.588231611644586,1,5,7,5,0.11050135122769
2504,9.648377148895465,1,0,4,4,0.8294466397616644
2505,3.6037961242272223,5,10,5,5,0.6027298005076018
2506,2.8741136824769713,4,3,7,5,0.18690953482707728
2507,8.831695735643377,4,8,5,4,0.5420353855061182
2508,5.513198533069986,0,1,3,1,0.28249883684734045
2509,8.775750833656485,5,4,3,3,0.3234673347304966
2510,9.144721641563319,5,0,3,2,0.35152804159688034
2511,2.4996607489525715,2,3,4,4,0.06331924697232094
2512,9.067718103888485,5,3,3,4,0.9859616844014174
2513,5.5865524429553775,1,5,4,2,0.031534628131224096
2514,6.083459912033858,0,9,3,3,0.6624968731842784
2515,7.012740088745682,4,8,5,2,0.37122764775743056
